CreditScore;Age;Tenure;EstimatedSalary;Exited
752;33;4;39570,78;0
658;38;6;155665,76;0
679;42;2;168294,27;0
754;27;7;87908,01;0
679;47;10;191198,92;1
633;39;2;191207,03;0
674;31;1;128954,05;0
600;28;2;59905,29;0
645;49;8;162012,6;0
698;36;6;19231,98;0
508;54;10;175749,36;0
555;44;3;60533,96;1
751;48;9;137508,42;1
738;39;1;189430,86;0
706;39;8;6723,66;0
595;53;7;41371,68;1
577;43;3;125140,72;1
578;36;8;143683,75;0
699;32;3;170770,44;0
826;30;5;157397,57;0
656;46;7;50595,15;1
556;47;2;50390,98;0
569;41;4;163150,03;1
765;34;9;138280,17;0
544;37;2;135067,02;0
588;22;9;163534,75;1
740;31;8;86657,48;0
850;38;7;162087,82;0
766;30;4;28879,3;0
849;41;6;169203,51;1
612;33;0;102426,12;0
517;53;0;54676,1;1
645;55;7;18369,33;0
696;43;4;159888,1;0
716;40;3;167636,15;0
590;32;9;138889,15;0
656;45;7;199392,14;0
473;35;7;189560,43;0
742;44;8;17375,27;1
834;57;8;140225,14;1
721;41;7;61018,85;0
590;29;10;51907,72;1
516;31;7;47018,75;0
850;33;0;33700,52;0
748;39;9;59636,43;1
798;38;4;157147,59;0
612;76;6;191393,26;0
540;40;3;199862,75;0
719;33;7;20016,59;0
598;48;6;30635,52;1
796;32;5;117832,88;0
579;42;0;22497,1;1
850;40;7;747,88;0
599;35;6;76870,81;0
724;30;9;107848,24;0
508;43;9;103726,71;0
773;37;2;178268,36;0
526;28;1;126281,83;0
542;29;7;196651,72;0
470;35;1;5962,3;0
805;37;5;21928,81;0
548;49;9;127022,87;1
672;37;5;162763,01;0
773;45;8;113950,51;0
614;44;6;104930,46;0
537;38;10;52337,97;1
704;40;6;179964,55;0
586;41;3;83753,64;0
677;24;0;182913,95;0
558;31;7;166720,28;0
634;37;7;192721,98;0
655;37;9;180241,44;0
619;28;6;48475,12;0
662;41;4;126551,48;0
705;33;7;64872,55;0
527;35;8;98031,53;1
630;25;7;93524,22;0
850;35;2;56991,66;0
668;53;10;183980,56;1
573;32;9;130234,63;0
680;27;3;32454,26;0
758;32;2;75396,43;0
597;45;7;167756,45;0
580;35;10;24799,47;0
622;59;5;60429,43;0
638;62;4;74241,09;0
640;20;4;78310,82;0
644;28;0;119419,37;0
753;31;6;91305,77;0
629;37;10;25136,95;1
775;30;5;193880,6;1
701;41;2;47856,78;0
708;19;7;4491,77;0
521;22;10;101311,95;0
636;24;9;38830,72;0
529;31;5;26817,23;0
757;28;3;199727,72;0
767;24;5;67445,85;0
525;33;5;161002,29;0
759;38;1;20778,39;0
520;45;1;41042,4;1
738;26;3;67484,16;0
548;37;4;121763,68;0
535;48;9;157358,43;1
615;59;4;110275,17;0
850;38;7;43801,27;0
487;34;2;9085,0;0
731;30;7;143086,09;0
726;35;9;100556,98;0
609;35;2;140000,29;0
714;52;4;186775,25;0
694;35;7;133570,43;1
786;33;0;154990,58;1
698;27;6;27654,44;0
601;46;3;137763,93;0
769;41;1;25723,73;0
850;44;3;186285,52;0
646;50;5;142208,5;1
659;44;9;169862,01;1
487;33;8;41365,85;0
740;40;2;30812,84;0
686;39;4;155023,93;0
612;36;5;159416,58;0
655;37;8;76259,23;0
617;34;1;105965,25;0
674;27;4;50743,83;0
711;32;5;147720,27;0
624;27;7;167387,36;0
597;26;5;95159,13;0
682;46;4;4654,28;0
775;45;8;130376,68;0
727;29;1;173486,39;0
629;31;6;93881,75;0
684;46;0;36376,97;0
549;37;1;128499,94;0
593;69;2;105898,69;0
536;40;9;11959,03;0
707;36;6;98810,78;0
592;41;0;65906,07;0
703;44;6;151516,7;0
723;45;4;37214,39;0
452;52;1;92033,98;0
552;42;4;195692,3;0
633;47;0;6342,84;1
479;23;9;95148,28;0
768;25;6;21215,67;0
742;31;4;19700,24;0
668;56;9;134396,64;1
707;44;3;135077,01;0
754;39;7;133600,89;1
544;47;5;99922,08;1
718;32;8;41399,33;0
762;31;7;159344,43;0
772;23;2;18364,19;0
691;37;7;98162,44;1
502;45;0;84663,21;0
563;34;6;36536,93;0
676;41;4;79101,67;0
576;52;2;16644,16;0
629;35;4;158420,14;0
625;52;8;48988,28;0
628;45;9;96862,56;0
471;36;5;96366,7;0
811;45;5;146123,19;0
504;42;3;135178,91;0
687;24;3;158615,41;0
660;37;2;71433,88;0
548;41;4;55672,09;0
609;31;9;150218,11;0
659;42;2;162734,31;1
526;52;8;21228,71;1
725;40;8;62027,9;0
519;38;1;60988,21;1
562;31;9;108675,01;0
482;45;7;72643,95;1
535;37;3;9241,52;0
561;27;9;153080,4;1
661;30;7;72196,57;0
771;27;2;199527,34;0
545;26;7;156598,23;0
850;33;2;74917,64;0
601;43;3;111249,62;0
712;38;7;59115,77;0
589;31;10;148218,86;0
600;37;8;77142,32;0
642;41;4;67484,6;0
575;47;9;63452,18;1
570;57;5;103660,31;0
532;52;9;163191,99;1
796;30;2;62905,29;0
833;32;6;44323,22;1
642;36;6;97938,59;0
655;28;10;126565,21;0
736;50;9;185360,4;1
617;34;0;183229,02;0
762;28;3;106024,02;0
703;35;5;167810,26;0
507;41;3;138536,09;0
581;26;3;184520,0;1
593;31;9;20492,16;0
648;23;9;134676,72;0
462;34;1;138478,2;0
596;36;2;125557,95;0
627;44;5;82969,61;1
494;40;7;158071,69;0
627;73;0;43615,67;0
850;37;2;119969,99;0
632;49;5;140201,21;0
490;33;1;80792,83;0
715;40;7;141359,11;0
679;48;8;23344,94;0
619;44;3;5075,17;1
465;33;6;95500,98;0
736;32;7;79082,62;0
501;34;7;199805,63;0
535;29;5;52709,55;0
759;33;2;56583,88;0
819;35;1;3385,04;0
533;43;4;12537,42;0
632;35;2;64722,61;0
686;60;9;75246,21;1
687;34;9;198929,84;0
667;33;4;69011,66;0
699;25;8;52404,47;0
497;37;8;163641,53;0
780;33;6;154598,56;0
652;51;3;173989,47;1
477;47;9;61315,37;1
652;37;4;143393,24;0
488;31;8;124210,53;0
572;24;1;151460,84;0
755;38;1;20734,81;0
779;24;10;43705,56;0
693;46;3;180736,24;0
530;22;7;104170,48;0
738;33;3;27867,59;0
690;31;2;55387,28;0
611;30;9;196332,45;0
643;34;6;116046,22;0
632;41;8;93874,87;1
727;31;10;76614,04;0
508;64;2;6076,62;0
550;31;5;122221,71;0
754;39;3;24156,03;0
759;26;4;135394,62;0
794;33;8;91340,02;0
549;29;3;146090,38;0
671;31;0;172096,08;0
756;26;5;135034,57;1
632;21;1;84008,66;0
579;38;8;91763,67;0
748;34;5;137001,1;0
488;28;7;106799,49;0
710;58;7;10494,64;0
619;41;8;79866,73;1
773;64;2;186172,85;0
657;75;7;91673,6;0
579;26;10;18458,2;0
542;29;9;8342,35;0
709;32;2;138578,37;0
617;61;3;38129,22;0
568;43;5;107155,4;1
769;73;1;29792,11;0
608;26;1;7063,6;0
503;31;4;21645,06;0
608;38;8;137079,86;0
731;37;3;172718,35;1
850;40;4;106691,02;0
591;34;4;72274,84;0
579;37;4;32246,63;0
570;39;10;80552,36;0
709;37;9;16733,59;0
611;53;3;1235,49;0
775;48;4;50168,41;1
699;36;6;33687,9;0
618;37;5;178705,45;1
704;36;3;66810,48;0
835;47;5;45859,55;1
714;39;3;63846,36;0
581;43;4;100236,02;0
592;27;3;19645,65;0
551;43;7;178393,68;0
689;28;2;78591,15;0
604;56;0;124954,56;0
514;41;7;3756,65;0
698;29;5;152723,23;0
581;54;2;187597,98;1
573;31;0;70381,49;0
449;33;8;156792,89;0
850;31;3;35534,68;0
612;41;5;151256,22;0
690;49;8;51011,29;0
599;49;2;111190,53;0
498;33;1;69664,35;0
497;29;4;63233,02;1
802;51;7;40855,79;0
644;33;9;95673,05;0
714;34;10;80234,14;0
690;40;9;189051,59;1
522;30;3;145490,85;0
502;40;7;196278,32;0
730;62;2;162889,1;0
590;36;6;174667,58;0
458;35;9;3476,38;0
553;41;6;19344,92;0
479;47;1;95270,83;0
693;31;2;107759,31;0
707;43;10;118368,2;0
636;37;1;52484,01;0
807;33;10;178153,65;0
513;45;0;49915,52;1
582;31;2;33747,03;0
694;32;0;59961,81;0
777;39;8;18613,52;0
598;32;9;198894,42;0
762;46;6;57014,17;1
588;34;3;131729,52;0
663;42;5;79169,73;0
777;36;7;106472,34;0
592;71;4;17013,54;0
631;48;1;150661,42;1
725;47;1;86622,56;1
850;34;2;115767,93;0
540;37;6;141998,89;0
674;36;2;182787,17;0
553;38;3;187915,7;0
630;28;1;133267,78;0
466;26;3;137476,09;0
613;47;6;77146,14;0
558;27;1;183271,15;0
775;33;1;26362,4;0
698;52;8;153373,71;0
608;33;1;70705,58;0
670;20;4;119759,24;0
591;39;8;42392,24;0
633;40;4;34670,62;1
678;46;1;82106,19;0
590;47;3;171774,5;0
705;48;0;149772,61;0
608;42;10;38866,85;0
682;37;8;35179,18;0
596;32;3;41788,37;0
395;34;5;17376,57;1
578;37;1;199428,19;0
547;55;4;16922,28;1
609;37;1;178291,89;1
774;36;9;152290,28;0
712;27;2;126809,15;0
585;28;9;40385,61;0
666;32;10;34350,54;0
708;35;8;199005,88;0
513;44;1;52629,73;1
445;37;3;180012,39;0
690;44;9;35342,33;0
850;37;6;109291,22;0
537;33;7;62746,54;0
705;48;9;173273,2;1
670;45;5;54340,24;0
652;36;1;19302,78;0
696;24;9;10883,52;0
747;49;6;17298,72;1
511;46;1;115779,48;1
743;43;2;93228,86;1
532;52;3;148704,77;1
642;33;9;150475,14;0
554;54;6;40914,32;1
604;34;3;38587,7;0
602;72;3;171260,66;0
757;55;9;94187,47;1
491;26;4;145900,89;0
850;31;4;152298,28;0
521;22;5;99828,45;0
726;37;2;34743,98;0
596;33;8;121189,3;1
850;35;7;129660,59;0
637;41;9;145477,36;0
690;32;2;151822,66;0
689;40;8;49656,24;0
633;63;4;73856,28;1
555;27;8;116757,0;0
563;24;7;16319,56;0
494;33;1;90273,85;0
534;27;9;161344,13;0
696;42;7;121061,89;0
535;50;1;69531,22;1
600;34;0;3756,23;0
807;34;1;114448,13;0
714;52;2;144045,08;1
590;24;7;58781,11;0
614;41;3;179227,52;0
766;45;6;127332,33;0
557;42;4;86642,38;0
788;49;4;184178,29;1
648;38;2;9551,49;0
726;33;7;56053,06;0
773;33;9;1118,31;0
583;27;4;195732,04;0
565;52;5;175070,94;1
705;25;9;112331,19;0
685;43;4;43956,83;0
741;29;8;115994,52;0
658;28;9;166682,57;0
575;27;3;99843,98;0
844;41;10;141175,18;1
559;67;9;175910,95;1
725;37;6;176984,34;0
450;29;7;43480,63;0
738;57;9;155047,11;1
642;19;3;176137,2;0
618;32;5;154843,4;0
590;47;0;8214,46;0
735;50;2;147075,69;0
550;34;8;116495,55;0
729;28;0;31165,06;1
743;59;5;192127,22;1
555;31;8;137491,23;0
667;36;3;186841,71;0
790;41;7;86776,38;0
727;34;2;72073,72;0
744;39;6;10662,58;0
629;35;8;91001,02;0
619;35;4;20555,21;0
634;34;8;123164,97;0
608;35;6;143463,28;0
507;35;1;92131,54;0
536;35;4;77178,42;0
730;43;1;193650,16;0
583;39;8;52861,89;0
644;24;8;35896,75;0
790;37;8;149418,41;0
807;40;1;46253,65;0
581;37;10;86609,37;0
627;55;6;91943,94;1
850;41;3;128892,36;0
754;35;4;44830,71;0
551;50;1;84508,44;1
637;35;8;84760,7;0
699;31;8;147661,47;0
542;25;7;82393,08;0
640;48;1;135995,58;0
553;27;3;159800,16;0
741;38;9;14379,01;0
598;35;8;74322,85;0
660;42;5;189016,24;1
618;41;4;136435,75;0
647;43;9;78488,39;0
491;68;3;113695,99;0
652;32;2;54628,11;0
650;45;9;150835,21;1
413;39;1;158891,79;0
416;25;0;160523,33;0
629;34;8;180595,02;0
678;40;4;16618,76;0
527;28;6;79919,97;0
743;48;5;186489,14;1
683;73;9;51999,5;0
536;41;9;121299,14;0
663;52;0;144593,3;1
646;38;2;178752,73;0
707;35;2;94148,3;0
602;34;5;77414,45;0
635;47;2;63236,97;0
597;67;2;108645,85;0
503;38;1;95153,24;0
524;64;5;136079,64;1
700;46;5;98273,01;1
692;33;9;113505,93;1
562;37;2;52525,15;1
679;37;7;194617,98;0
603;35;1;152541,89;1
720;33;3;142903,44;0
797;24;5;182257,61;0
594;36;6;135431,72;0
529;31;7;175697,87;0
606;32;1;59061,25;0
621;40;7;131283,6;1
513;43;9;152499,8;0
753;44;3;15523,09;1
605;30;9;186418,85;0
574;37;7;32262,28;0
726;38;5;128052,29;0
611;28;3;181419,29;0
593;41;4;109783,29;0
466;41;2;181879,56;0
741;36;0;74260,16;0
684;44;2;49865,04;0
550;33;9;103608,06;0
593;26;9;167564,82;0
601;48;9;41816,49;1
676;30;5;179066,58;0
556;46;10;109184,24;0
719;36;3;199841,32;0
850;55;0;83617,17;1
649;49;2;84863,85;1
509;41;7;114775,53;0
684;33;4;103557,93;0
806;30;8;85028,36;1
729;44;4;153064,87;0
683;33;9;38784,42;0
689;63;1;186526,12;0
672;21;1;28789,94;0
602;53;5;45038,29;1
739;20;4;150245,81;0
618;21;2;57762,0;0
674;42;9;4292,72;0
762;26;6;173365,89;0
790;37;6;119484,01;0
754;27;8;121821,16;0
729;44;6;151733,43;0
606;47;0;53784,22;0
616;23;8;62733,05;0
772;47;9;17671,78;0
652;41;8;188905,43;0
743;43;5;113079,19;1
793;39;3;83997,79;0
743;45;7;125424,42;0
746;37;2;143194,05;0
627;39;5;93132,61;1
713;38;6;76038,38;0
678;40;3;168658,3;0
540;39;1;108419,41;0
615;33;3;171657,57;0
415;53;5;22357,25;0
628;45;8;193903,06;0
700;26;4;141926,43;0
623;33;2;104079,62;0
623;37;4;93832,33;0
679;44;3;1568,91;0
632;37;1;60778,11;1
790;47;10;16119,96;1
514;45;1;60375,18;0
491;33;5;187946,55;0
753;92;3;195563,99;0
693;37;6;38196,24;0
679;30;1;179435,21;0
529;34;9;93208,22;0
619;31;3;61531,86;0
680;37;6;92826,35;0
693;45;2;23140,28;1
834;28;6;74287,53;0
636;29;6;101102,39;0
538;43;5;126933,73;0
566;44;5;68408,74;0
597;35;0;155356,34;0
711;29;9;3234,8;0
606;31;10;195209,4;0
615;51;6;169149,38;0
589;36;1;68075,14;0
606;45;5;93707,8;0
582;29;4;156153,27;0
710;36;4;58601,61;0
467;57;1;114448,77;0
749;30;1;126551,65;0
564;33;2;112350,21;1
730;26;6;185808,7;0
678;32;4;118235,52;1
540;31;7;183051,6;1
767;35;6;27922,45;0
615;23;4;196476,19;0
583;41;5;190429,52;0
850;40;5;35034,15;0
651;34;10;66389,43;1
798;22;8;107615,43;0
695;37;2;99692,65;0
497;41;5;88729,22;1
739;40;4;173321,65;0
549;34;4;139463,57;0
850;35;9;3769,71;0
648;49;5;149946,43;1
679;24;6;135768,25;0
606;39;8;31708,53;0
850;32;4;151677,31;0
619;41;3;170518,83;0
719;44;2;196582,19;0
640;26;5;3298,65;0
710;40;5;162878,96;0
580;31;2;64014,24;0
550;44;9;26257,01;0
841;31;3;126794,56;0
760;34;2;164162,44;0
687;30;6;179206,92;0
753;35;5;18254,75;0
661;35;9;83949,68;0
699;28;7;22684,78;0
617;39;5;7953,62;1
595;44;4;143952,24;1
669;50;9;158032,5;1
613;27;5;199104,52;0
782;32;9;87566,97;0
582;43;5;170563,73;0
679;30;9;157871,55;0
611;40;2;93203,43;0
455;37;6;54398,56;0
621;32;1;168779,47;0
596;48;2;1140,02;1
585;56;1;186476,91;1
742;32;6;29023,03;0
850;42;6;60021,34;1
738;40;1;180456,8;0
619;46;8;132498,39;1
628;50;4;109608,81;1
487;24;7;98570,01;0
513;41;9;160546,58;0
563;26;7;6139,74;0
803;65;2;6930,17;0
607;32;7;10674,62;0
628;51;9;71159,84;0
521;49;4;62413,01;1
669;50;4;166386,22;1
686;41;10;133086,45;0
700;35;4;192933,37;0
663;42;1;71359,78;0
671;31;4;79270,02;0
651;35;1;29583,48;1
728;34;4;88680,65;0
574;34;7;134691,2;0
464;38;3;75574,48;0
604;27;9;30252,3;0
836;37;10;111324,41;0
511;75;9;105425,18;0
518;45;8;36193,07;0
756;67;4;93081,87;0
489;47;8;107625,46;0
622;27;9;152733,89;0
652;36;6;110421,31;0
625;37;7;48486,25;0
521;39;3;72993,67;0
546;34;4;25744,13;1
697;45;1;46807,62;1
571;33;3;26772,04;0
748;35;5;150057,2;0
591;35;7;56028,79;0
814;29;1;147693,92;0
709;45;3;174032,0;0
433;27;2;153698,65;0
781;20;0;108301,45;0
656;30;4;22929,08;0
683;38;7;102665,92;0
620;32;6;56139,09;0
637;39;3;88391,29;1
525;30;5;149195,44;0
793;34;5;143357,03;0
638;50;1;168359,98;1
520;31;4;77335,75;0
641;35;5;93148,93;0
840;51;1;36687,11;1
504;40;5;146703,36;0
686;38;0;115927,85;0
533;38;4;104189,46;0
577;32;1;9902,39;0
445;48;7;16645,77;1
720;44;3;180134,88;1
643;25;4;148098,95;0
652;47;0;38798,79;1
663;33;2;153295,0;0
525;30;0;100687,67;0
662;54;1;111442,71;1
724;54;8;136902,01;0
581;38;1;105732,9;1
685;38;4;35884,91;0
595;46;10;73489,15;1
588;21;8;110114,19;0
647;35;3;40145,28;0
785;38;9;146398,51;0
794;55;6;160526,36;1
823;37;5;173516,71;0
687;38;4;88396,6;0
850;28;9;185821,41;0
496;36;7;108098,28;0
527;30;6;162267,91;0
576;71;6;193135,25;1
525;60;7;168034,9;0
727;21;8;163295,87;0
671;23;9;159553,27;0
625;39;5;99800,87;0
643;33;7;40250,82;0
707;33;2;83335,78;0
539;28;5;48382,4;0
498;45;7;165990,44;0
696;30;0;9002,8;0
758;33;7;188156,34;0
685;33;6;186785,01;0
655;30;1;184259,6;0
747;40;3;57817,84;1
601;24;7;144660,42;0
477;22;5;163112,9;1
558;32;5;136301,1;0
586;29;2;36176,63;0
850;49;6;65769,3;1
505;36;2;174123,16;1
591;51;8;161304,68;1
761;38;1;109394,62;0
554;35;10;190155,13;0
774;47;6;61450,96;0
771;33;5;8673,43;0
792;31;6;125912,77;0
673;41;9;151349,35;0
765;40;6;67972,45;0
748;41;2;71139,31;0
422;54;3;86350,97;0
568;27;5;118648,12;0
502;64;3;100995,11;0
524;28;7;147100,72;0
689;34;1;155495,63;0
661;26;8;196875,87;0
606;33;8;63176,77;0
678;54;1;105221,76;0
636;29;3;131924,38;0
647;32;5;23132,73;0
732;36;5;161428,25;0
646;50;0;181794,86;1
559;43;1;86634,3;0
581;28;3;29937,75;0
565;46;7;140130,22;0
657;41;6;17536,82;0
847;66;7;53157,16;0
558;41;6;143585,29;1
596;57;6;72402,0;0
579;39;5;39891,84;0
741;36;3;89804,83;0
613;44;3;136491,72;0
694;31;5;35593,18;0
729;42;7;58268,2;1
480;42;1;101778,9;0
666;59;5;185123,09;0
575;24;2;119927,81;0
850;36;3;195033,07;0
740;36;4;86480,29;0
588;41;6;198766,61;0
681;36;5;185144,08;0
611;33;7;3729,89;0
589;37;6;18988,58;0
717;34;1;119313,74;0
556;33;3;62627,55;0
850;37;4;197266,58;0
685;42;2;199992,48;0
713;37;8;16403,41;0
437;26;1;78854,57;0
605;47;7;189310,27;0
758;41;10;78088,17;0
600;46;10;19842,18;0
827;38;5;103305,01;0
608;23;8;116124,28;0
608;30;8;142730,27;0
554;44;7;58076,52;0
683;35;1;186123,57;0
660;33;4;29664,45;0
628;31;5;147963,07;1
668;39;4;38466,39;0
776;29;5;143301,49;0
820;36;4;31422,69;0
665;36;1;121505,61;0
850;31;4;89874,82;0
703;42;7;72500,68;0
506;32;8;182692,8;0
588;32;3;4993,94;0
622;26;8;124964,82;0
606;34;5;161971,42;0
517;56;9;39488,04;1
758;43;10;55313,44;0
677;49;3;187811,71;0
827;35;0;184514,01;0
729;36;8;121311,12;0
654;36;2;12873,39;0
654;36;5;157238,05;0
619;52;8;123242,11;0
642;26;8;184399,76;0
472;32;1;57323,18;0
470;30;4;68293,93;0
633;60;8;10288,24;0
602;31;7;179446,31;0
640;29;5;141453,62;0
454;48;5;93151,77;0
562;57;3;6554,97;1
636;34;8;38570,13;0
621;50;3;131048,36;0
795;38;7;127068,92;0
550;22;6;51721,52;0
630;41;7;46156,87;0
573;30;8;192950,6;0
561;24;8;180932,46;0
662;39;5;19596,73;0
637;27;9;46786,92;0
651;37;9;175820,91;0
646;33;2;198208,0;0
567;48;3;55362,45;0
638;41;1;47675,29;0
725;31;6;61326,43;0
709;41;3;71672,86;0
787;39;10;101168,3;0
653;37;7;144880,81;0
661;37;7;115037,67;1
681;49;8;187280,51;1
436;45;3;183540,22;1
663;33;5;28531,81;0
662;64;0;42730,12;0
607;39;8;104721,5;1
754;34;7;65219,85;0
850;66;0;118929,64;1
578;39;2;70563,9;0
666;36;3;139435,12;0
599;43;4;170347,1;0
586;46;0;131553,82;1
825;36;3;138344,7;0
808;67;10;169894,4;0
515;29;4;9770,97;0
663;58;5;74176,71;1
444;34;2;112668,06;0
650;39;4;186275,7;0
609;26;7;98463,99;0
824;77;3;2746,41;0
662;29;5;10928,3;0
699;51;2;91346,03;0
752;41;8;139844,04;1
603;40;8;105052,9;0
628;50;8;144366,83;1
745;36;9;19605,18;1
804;33;10;80483,76;0
454;50;10;154344,0;1
631;46;9;93503,02;0
503;32;4;153036,97;0
548;37;9;98029,58;0
668;28;4;193018,71;0
619;55;0;60810,64;1
842;37;4;87071,18;1
707;57;1;164064,44;1
715;38;2;4554,67;0
573;35;9;119924,8;0
509;55;8;170360,11;0
670;40;2;69850,04;0
613;44;9;47298,95;0
678;26;1;45443,68;0
555;51;9;198715,27;1
777;30;4;115611,97;0
552;55;3;40333,94;0
640;39;3;105997,25;0
541;34;3;134851,12;0
756;31;10;61666,87;0
684;24;9;196574,48;0
618;42;2;111097,39;1
604;53;2;48201,64;1
624;38;7;135096,78;0
661;38;7;15650,89;0
627;28;3;34097,22;0
812;38;3;174822,74;0
473;39;9;85937,52;1
717;36;2;49185,57;0
693;28;1;77742,38;0
705;92;1;34436,83;0
661;41;5;88279,6;0
573;27;4;157549,6;0
639;37;5;173386,95;0
718;67;7;82782,08;0
570;37;6;187758,5;0
461;40;7;176547,8;0
638;33;5;56585,2;1
608;48;7;125762,95;0
599;42;6;113868,4;0
762;44;7;24780,13;0
662;38;2;120259,41;0
747;29;7;175398,34;0
539;39;6;86767,48;0
625;43;4;71216,6;0
656;48;9;85240,61;1
469;48;5;160529,71;1
621;43;8;102806,6;0
754;27;7;144134,64;0
679;50;6;184017,98;0
535;38;2;195896,59;1
487;37;2;126722,57;0
850;42;3;176883,42;0
585;55;10;122960,98;1
603;31;4;9607,1;0
728;32;9;152643,48;0
621;41;5;95551,22;0
833;30;1;141860,62;0
502;37;10;76642,68;0
825;37;6;52301,15;0
668;46;0;29388,02;0
487;40;6;193408,43;0
600;39;7;58632,37;0
606;34;3;191076,22;0
623;50;7;645,61;1
575;54;9;144390,75;0
577;48;6;193580,32;0
651;25;8;126761,2;0
693;46;2;62368,33;0
800;60;6;131718,12;0
760;38;6;91098,76;1
711;35;8;67508,01;0
637;43;8;12156,93;1
662;32;9;65089,38;0
568;44;7;62370,67;1
692;30;7;18826,34;0
614;35;1;3342,62;0
478;35;1;178626,07;0
562;36;6;32845,32;0
709;30;9;134732,99;0
684;26;5;106095,82;0
546;42;9;57380,13;0
779;42;5;25951,91;0
576;63;3;69414,13;1
481;44;3;96123,72;0
445;25;6;119425,94;0
606;36;0;120138,27;0
559;50;5;150548,5;1
608;56;10;142492,04;1
698;41;3;14357,0;0
568;39;5;129569,92;0
528;29;3;55972,56;0
802;39;7;59497,01;1
669;47;0;181928,25;0
581;24;10;102517,83;1
640;38;9;88827,67;0
529;44;1;14161,3;0
547;51;1;56908,41;0
718;49;10;184474,72;1
707;34;9;94912,78;0
735;43;9;73069,59;0
765;43;9;136602,8;0
469;52;8;150093,32;1
594;21;2;168186,11;0
675;34;10;146230,63;0
703;50;8;79314,1;0
810;33;6;77965,67;0
715;42;6;128745,69;0
664;40;9;194767,3;0
850;29;6;10672,54;0
724;36;6;10627,21;0
563;30;7;122268,75;0
714;26;3;65482,94;0
614;36;1;146134,68;0
740;33;1;123300,38;0
587;33;8;122925,4;0
465;24;5;127744,02;0
689;40;5;118319,5;0
656;30;3;17104,0;0
579;33;1;164608,98;0
716;44;1;152108,47;0
551;42;1;23399,58;0
527;39;9;94711,43;0
600;37;4;7312,25;1
685;43;1;41876,98;0
738;36;5;96881,32;0
622;41;2;102402,91;1
528;34;1;176763,27;0
546;52;1;23548,45;1
576;46;4;33450,11;0
733;38;3;19658,43;0
727;45;6;104678,78;1
605;41;5;143203,78;0
586;33;9;6975,02;0
564;24;6;153771,8;0
593;48;3;85902,39;1
736;26;0;188037,76;0
675;32;8;52710,7;0
656;32;1;17034,37;0
462;39;4;131304,45;0
685;30;2;172576,43;1
850;36;0;99019,65;0
636;48;3;190160,04;1
850;27;7;3025,49;0
628;37;9;34689,77;0
798;28;3;2305,27;0
610;57;7;113228,82;1
591;42;10;171099,22;0
614;37;9;62023,1;0
651;35;0;36923,67;1
665;25;7;112256,57;0
570;23;2;198830,98;0
631;29;3;197963,46;0
586;32;1;31635,99;0
691;30;9;49594,02;0
639;35;8;170483,9;0
698;27;1;40339,9;0
733;45;2;3218,71;0
850;19;8;68569,89;0
618;31;4;29176,04;0
473;25;6;46758,42;0
490;39;1;171060,01;1
754;48;7;93550,53;1
649;56;8;89405,26;1
578;50;5;169804,4;0
690;26;8;83253,05;0
610;49;6;195813,81;1
596;42;7;121568,37;0
492;48;6;92144,09;1
575;41;2;126307,25;0
569;66;2;130784,2;1
674;41;4;166694,93;0
507;31;0;44001,11;0
457;44;7;185992,36;0
584;41;3;178997,89;0
744;29;6;141558,04;0
687;35;1;47921,22;0
688;46;3;104902,68;0
519;34;5;68479,6;0
733;38;5;1271,51;0
666;43;5;29346,1;0
511;40;1;184118,73;0
705;54;3;96013,5;1
544;48;10;103713,93;1
564;36;7;46632,87;1
702;40;7;135334,24;0
658;31;2;13482,28;0
654;24;8;130075,07;0
649;41;4;143544,48;0
597;24;0;187826,11;0
782;33;7;167058,75;0
644;38;3;79928,41;0
679;39;7;6075,36;0
678;60;2;43821,56;0
806;34;5;32125,98;0
668;43;1;141679,73;0
659;29;9;84133,48;0
660;34;1;9692,58;0
601;37;5;20708,6;0
781;48;0;85644,06;1
628;39;1;107674,3;1
751;30;3;134822,05;0
531;37;1;4606,97;0
647;42;9;51362,82;0
708;46;7;39704,14;0
550;39;2;195638,13;0
670;33;1;86413,11;0
592;31;2;116385,24;0
589;50;4;182076,97;0
725;33;4;67879,8;0
570;43;9;11417,26;0
575;46;1;65998,26;0
501;25;6;114774,35;0
431;42;8;126153,24;0
719;40;4;176091,31;0
850;36;7;87352,43;0
554;31;6;107074,81;0
418;36;7;69157,93;0
715;31;7;149970,59;0
750;33;3;153288,97;1
766;37;2;147700,78;0
652;38;6;188657,97;0
658;42;8;103764,55;1
659;37;1;140934,57;0
574;35;5;15118,2;0
611;38;7;63202,0;0
738;35;8;16081,62;0
571;49;4;523,0;0
686;44;7;181757,19;0
679;33;4;1173,23;0
617;46;3;86587,37;0
673;39;7;109545,56;0
745;33;1;174431,01;0
677;26;3;119368,99;0
613;39;8;23315,59;0
576;55;6;67539,85;1
584;30;5;185201,58;0
663;22;6;131827,15;0
466;26;9;10842,46;0
510;50;7;23768,01;0
619;38;6;117616,29;0
696;66;7;174027,3;0
554;44;9;115091,38;0
595;52;9;106340,66;1
659;39;8;198103,32;0
662;44;8;175314,87;0
556;38;2;150679,65;0
701;39;9;110043,88;0
587;42;5;194890,33;0
571;47;7;112366,98;0
539;40;7;167289,82;0
644;34;10;182099,71;0
572;39;4;49373,97;1
753;50;4;861,4;0
706;35;5;81718,37;0
588;44;8;49324,03;1
825;32;9;9751,03;0
